uid,true_label,gemini_label,correct
1bff829a-a357-457a-9150-cda74cf3e366,no-damage,no-damage,True
4d5a9fca-ae0d-4f74-ab1e-11d0cba8112b,destroyed,destroyed,True
28335abe-9123-43d9-bb6a-eadb1a64484c,no-damage,no-damage,True
4411b8f3-edf1-4443-a606-6e5858761126,no-damage,no-damage,True
8f470506-165f-41d7-b362-63b3bc9a33b5,no-damage,no-damage,True
05ed69f8-f1a8-49bf-b011-460e45ae7490,no-damage,no-damage,True
496a7bc7-fbd5-4800-957b-f7b766e1b526,no-damage,no-damage,True
72e79cb9-ec78-42b4-a2af-66fa1a1b56a6,no-damage,no-damage,True
b91c7f48-7015-4093-93f1-174ef1a72aac,no-damage,major-damage,False
6cb874eb-f8a1-4329-8838-10042910c928,no-damage,no-damage,True
5e01787b-8ecd-46d7-9400-ae51aa67a019,no-damage,no-damage,True
b6f9f2e9-ddfa-44a2-b1fb-89f65e97541c,no-damage,no-damage,True
25da9766-12dc-4ce9-a5a9-86d1cdbd221e,no-damage,no-damage,True
db5992e0-d3f9-407e-8d5b-a327d18de0b4,no-damage,no-damage,True
14ed6e4d-746e-41d2-9723-ab0a84d79de2,no-damage,no-damage,True
fabf1ef5-35b6-4e22-9ad5-510cddb6738c,no-damage,no-damage,True
c58863cf-6b00-4b0b-b643-f1fd8d8c56e3,no-damage,no-damage,True
c8c92954-0694-423f-9748-ccca12060d45,no-damage,destroyed,False
68adc722-8238-4498-8696-875549529fc8,no-damage,no-damage,True
06edea82-8856-4844-b278-6e0c73ae8821,no-damage,no-damage,True
ce20ff88-902a-4dbd-8939-d0d45dbb7832,no-damage,destroyed,False
0a80f489-c883-4cf5-9adf-a6b737015acb,no-damage,no-damage,True
8101ec07-12d5-4746-a53b-a4248a35d74a,no-damage,no-damage,True
0cee3446-2932-45ef-9b60-7b260d5c557e,no-damage,no-damage,True
d038e81c-794c-474a-a984-7792b6b5619a,no-damage,no-damage,True
a43ac9bc-5d15-40ce-910e-a8d8b1b5d1c8,no-damage,no-damage,True
48ca1983-7680-4435-9b18-3e5bc1049c15,no-damage,no-damage,True
595f12ed-1ab0-4ff8-bcd9-78aedfcd24a9,no-damage,no-damage,True
1200f5e1-625e-477c-9149-a51033e1adc4,no-damage,no-damage,True
527cf440-4206-4260-9c8a-02327e3c4f1b,no-damage,no-damage,True
496e9c26-01b7-45f5-90f2-79ead28ebe77,no-damage,no-damage,True
dfd4dae4-b816-4ac4-aa3a-bbfdc8521118,no-damage,no-damage,True
99e2fc5d-e551-4438-a84a-f06b09a3e031,no-damage,no-damage,True
aa72ff28-29d1-4d6f-bb81-8cafd5313a17,no-damage,no-damage,True
d6f541d2-6a16-4df2-a26f-98ac4b613bc3,no-damage,no-damage,True
fb89b586-3b6a-433a-8a95-301f04de3bc9,no-damage,no-damage,True
a12b83a6-df65-46a2-a351-999686c610d1,no-damage,no-damage,True
4dd01950-035c-4534-8f20-ce9ff6bffeb6,no-damage,no-damage,True
5ed0b56e-31ba-49f7-bd5f-ed37846a7767,no-damage,no-damage,True
588ae493-70d3-4e97-aa88-d5999ec41451,no-damage,no-damage,True
1a07ccdf-b1e3-4fb4-bbee-719dcee1711b,no-damage,no-damage,True
5607fdd9-1d25-4001-8bb6-847bd6e88a5e,no-damage,no-damage,True
41dcbf3c-c105-4c41-82c9-d8bcf75c0206,no-damage,no-damage,True
310650c8-a8a9-471b-93fc-32e585fe1a5e,no-damage,no-damage,True
259a6483-6f18-4e95-a0a0-23e888a79957,no-damage,no-damage,True
98f0dec5-4c8f-445c-834b-fb4c05fca3c7,no-damage,no-damage,True
fe604fdb-25d2-455a-9aab-ec0ec866097d,no-damage,no-damage,True
d32569c8-acae-4b5c-b27a-05e7fccc027a,no-damage,no-damage,True
80741f92-99c4-418a-b080-d0ab0106bfd7,no-damage,no-damage,True
681a73e6-1d56-4604-9f5a-f05929070469,no-damage,no-damage,True
0634e213-fe36-4996-9a4c-3e311ae3aac6,no-damage,no-damage,True
421b8dd3-66f7-4039-8444-27df192042ee,no-damage,no-damage,True
1bf38330-958c-4c42-8a25-9227fb83645e,no-damage,no-damage,True
43238e41-baf7-4159-ba6d-8690d12a74fb,no-damage,no-damage,True
8740314f-86d1-4d68-88de-e1d5fe307669,no-damage,no-damage,True
69276d9b-dc1a-4eee-99ab-6ada970c1fec,no-damage,no-damage,True
45bad59c-150b-4d18-a703-cfea5c57dd7f,no-damage,no-damage,True
bb4facea-d24e-473f-965b-56608abb45c4,no-damage,no-damage,True
bca99623-5dab-4dea-9977-46d854140e77,no-damage,no-damage,True
404ef1da-7333-4742-8fbb-8b623d6d2ffd,no-damage,no-damage,True
a0a329d7-43bd-4107-b5b6-721c6a3f1c5d,no-damage,no-damage,True
d86e5883-12a5-4c4b-8a09-1125b7ebfc1c,no-damage,no-damage,True
a4fa9c5a-6e8f-4d1f-8839-607ffca14040,no-damage,destroyed,False
d35d028c-1e1f-441c-8c7a-6d33285a1716,no-damage,no-damage,True
67428eb4-5f6b-4fa4-ae9e-82f3c3301720,no-damage,no-damage,True
5ad461c9-98f0-438a-80dd-5006ecd6eb39,no-damage,no-damage,True
1e5f0d01-3e61-4998-abcc-b74f4d8a5817,no-damage,no-damage,True
4c6879c7-4e9b-4552-9344-c973d5bea6f7,no-damage,no-damage,True
9c5fcdb3-6caa-4e49-8cb9-1c700508203a,no-damage,no-damage,True
d7ddbdbe-9d4f-4c16-b905-6ffe21427aab,no-damage,no-damage,True
59c7516c-4f43-4c6a-8abd-78972100e7a4,no-damage,no-damage,True
ff88d8b5-21e0-4c12-9a6b-0053ee37663d,no-damage,no-damage,True
eb5abb5b-1625-4bbb-9a1c-f489358d44ab,no-damage,no-damage,True
49102686-7ad6-43e8-b9aa-320fa1f05eeb,no-damage,no-damage,True
7faf4b70-ad90-44f5-bc28-17ac8cdf07c5,no-damage,no-damage,True
4e43075b-ad9d-423f-bbb9-d7db2ce22f1c,no-damage,no-damage,True
d20b2a58-c378-4608-a26e-5f3e716f77cd,no-damage,no-damage,True
89895067-a37f-44da-adf5-2f0dc1f2ef49,no-damage,no-damage,True
c8ecc436-47b0-430e-a546-92ecdc99e0fe,no-damage,no-damage,True
945a694a-65de-4a95-8fc7-80ff38304242,no-damage,no-damage,True
23e9bbec-ec32-498f-afb8-f30fcaf0c140,no-damage,no-damage,True
d52e02b9-82bb-4f57-ab8b-da0bd4310faf,no-damage,no-damage,True
68a08cf8-26fc-4dad-8765-bc29d70550b5,no-damage,no-damage,True
fedb9a76-1014-44db-9030-ba2b4427c143,no-damage,no-damage,True
facbdd86-26aa-4ce6-b455-15458860f739,no-damage,no-damage,True
7abff82e-57b7-4511-a60b-61c298b74e0a,no-damage,destroyed,False
79d97ee2-4c25-49e4-a31d-7e56a6000c46,no-damage,no-damage,True
00cfb927-11cc-4d85-8114-18bdd33d73b4,no-damage,no-damage,True
a7659f83-6f82-4642-af0a-454c4d907055,no-damage,no-damage,True
934ab81b-8a9d-4ce9-b3cb-8e1105a4aa76,no-damage,destroyed,False
2e7f06bb-aa32-4966-84f2-bdffda38e660,no-damage,destroyed,False
d16b45aa-b6e5-47d7-bb6b-d3a6fee281c6,no-damage,no-damage,True
26f4ec6b-e45f-4218-8395-7978c8cfc36c,no-damage,no-damage,True
bd7463e1-7d81-489c-95f6-1a1a17fcef81,no-damage,no-damage,True
38d54392-ea92-4983-9cba-76a7ed7282ba,no-damage,no-damage,True
51f142b5-362f-4705-84f9-a02c137cad98,no-damage,no-damage,True
7b1202a8-1f40-46d9-b11a-8e5873d890ff,no-damage,no-damage,True
79d94b53-4c81-4186-9965-e07a650b8fe3,no-damage,no-damage,True
86d22831-1c96-4dbe-9244-3d34965b655a,no-damage,no-damage,True
2a0d52ce-3068-433a-9860-e4c0fc4aeb5f,no-damage,no-damage,True
edfdd7c8-b61c-4da4-b321-0a8e2fcf0696,no-damage,no-damage,True
2f5f09f5-59ee-41d6-8448-31e7797627bc,no-damage,no-damage,True
3c7d9213-3b1b-4698-a36c-0b56108ce714,no-damage,no-damage,True
0ab66857-8084-4b1f-91ce-4c5fff2d005b,no-damage,no-damage,True
0bd0589d-1f56-46f1-afe8-b1e49c954f5f,no-damage,no-damage,True
9b6870bb-d106-4d60-bd7f-e05c3d14e4ae,no-damage,no-damage,True
2bb8a576-b280-464b-8276-93ea4f859671,no-damage,no-damage,True
5ca2d913-b1c5-4ddb-b6af-75918a5610d4,no-damage,no-damage,True
492a3875-246c-42fd-85ef-e351ed18da0b,no-damage,no-damage,True
31d608b1-06c9-4fb8-b1ed-15f421a295fa,no-damage,no-damage,True
544fab3e-a495-437f-a849-5da10e2e34b8,no-damage,no-damage,True
50f91e43-484e-45f6-85e1-708566205df5,no-damage,no-damage,True
a19154b7-fd79-47b3-929b-8ba34d79ce57,no-damage,no-damage,True
6f27fd41-59e7-4954-99ca-928e68c16c94,no-damage,no-damage,True
1bfb4553-018f-4cbe-9639-f34b96bffb94,no-damage,no-damage,True
12601f76-a10f-402a-b690-d999e2475b95,no-damage,no-damage,True
ff4f666c-307c-4882-8142-5ac7d439a760,no-damage,no-damage,True
ecf196f8-d055-464c-9043-6a7b28fc07e3,no-damage,no-damage,True
13b554a5-0138-4e5e-be62-fea16f85acdc,no-damage,no-damage,True
25c38a0a-417a-4991-9bf4-c8962a09bcc8,no-damage,no-damage,True
31bf4770-b126-43be-9537-b2f64292c026,no-damage,no-damage,True
23447604-cd50-41d0-a240-615370359404,no-damage,no-damage,True
a5dc6728-12d8-4f78-9f83-7d0d9eb1667e,no-damage,no-damage,True
170719a4-1f2a-4fef-beac-26dc75519d98,no-damage,no-damage,True
1250f68c-b579-463e-87a2-54343d4d72fb,no-damage,no-damage,True
b8b9a9cd-7ff1-4ae9-8c8c-1fb334ac3ba3,no-damage,no-damage,True
649947c8-478b-4187-b5cd-6172a8ceb540,no-damage,no-damage,True
b1919cf3-b269-47f1-8488-f03f9dedb52c,no-damage,no-damage,True
fe450c7f-017e-41de-bbe6-eaf9377c8be3,no-damage,no-damage,True
b7845176-4f7b-4004-a280-c382e7de8bb5,no-damage,destroyed,False
051379e6-e0bc-4860-8093-a6c5632132d8,no-damage,no-damage,True
d855f866-a608-48a3-9607-fd7725947967,no-damage,no-damage,True
ccfa6744-1788-4911-b3cc-c3acc5aa2ab6,no-damage,no-damage,True
37ea2262-e9ff-410c-80a4-55fc934a782c,no-damage,destroyed,False
3916ba7a-9650-4946-a77c-b9f73fc7f42f,no-damage,no-damage,True
6be6a780-fce5-4753-a42a-266fed5bcf0f,no-damage,major-damage,False
079aeae7-7f08-458a-a916-3ba7b37ac186,no-damage,no-damage,True
d110dd9c-75e6-405b-bbaa-bae8d8cf825f,no-damage,no-damage,True
ee7da726-207f-4b99-bec2-a13a10a827ba,no-damage,no-damage,True
e74ab3ad-ba93-4082-9a1f-c019ece1f439,no-damage,destroyed,False
385568bd-c508-451f-8aa3-a3167cd4ff89,no-damage,no-damage,True
53926440-e43d-439f-9f97-1d45b725c893,no-damage,no-damage,True
c7114519-abff-40ca-9c2f-e29d07033b39,no-damage,no-damage,True
abd9ceac-6300-4871-a4f4-3963d5e00e9d,no-damage,major-damage,False
7e13c877-a248-4a8a-8e96-aea739cd39a8,no-damage,no-damage,True
944a27cf-8db5-41b0-a716-ff6edcf14caa,no-damage,no-damage,True
7a3af5cd-1a4b-4ea7-b5e4-9359b5f0b680,no-damage,destroyed,False
a96b37f3-68e5-4c27-b8a8-4bacc536248b,no-damage,destroyed,False
ba6fc8d2-8e71-4e92-bc8b-66c648205d2d,no-damage,no-damage,True
3a959167-8b7e-4f91-ab7c-78b3aae6785a,no-damage,no-damage,True
a2beb4b3-4dfb-4146-a153-eccdf604044f,no-damage,no-damage,True
30a5b8ac-3e5f-4617-ba24-f51d07c4d435,no-damage,no-damage,True
6c0134cf-bb7c-44fb-95bf-55f8524ea153,no-damage,no-damage,True
8f43364d-c196-4ade-b381-24a3810879fd,no-damage,destroyed,False
7e458cf3-a2bd-4217-8bc9-e3cf73f3971d,no-damage,no-damage,True
14100a69-8696-40ff-82fe-90e9ad169361,no-damage,no-damage,True
a9c828ba-3207-40fc-a81d-16b97b65a13e,no-damage,destroyed,False
83a06d54-8105-4cfc-b7ef-2bb1b005478f,no-damage,no-damage,True
b0bd858a-41ba-473e-87dd-b3f5480b2cf2,no-damage,no-damage,True
8021d43a-1253-43cc-8acc-3782af105168,no-damage,no-damage,True
3e018854-7373-47b7-a892-027c4d70ca81,no-damage,no-damage,True
f782623e-b64d-46dc-af0e-89b1eaf9221a,no-damage,no-damage,True
d9f267fa-de84-4f8e-88d6-0d968b922bc2,no-damage,no-damage,True
7b60f540-fcdc-4190-8805-c8bcca03f8c4,no-damage,no-damage,True
cb1263e2-3780-49de-90b3-740a06043fc4,no-damage,no-damage,True
d4d98c6e-f6e4-4dfa-8314-bb82fcd4af8a,no-damage,no-damage,True
05252580-9e69-4352-8869-eeb5d7309e8f,no-damage,no-damage,True
e489fa77-38ae-40da-bec7-3a89527b4afd,no-damage,no-damage,True
fba9c5b8-7bc6-4489-95f2-ffd541fc279e,no-damage,no-damage,True
5c947f1a-3cbe-4c09-b487-87e675e6863e,no-damage,destroyed,False
ad13f783-be7b-41be-89e1-450aaadf61a9,no-damage,no-damage,True
ba4f56b6-9b46-4297-bb53-190bb8fa840f,no-damage,no-damage,True
4b163de3-e26d-413d-b273-5964c476a8fa,no-damage,no-damage,True
450071ee-9f95-42b7-92cd-1148f5e7901c,no-damage,no-damage,True
7101e984-7917-49d0-8736-43d18a33ffdf,no-damage,destroyed,False
90ba1ca0-ccca-4606-abb1-cc5f8cf690ab,no-damage,no-damage,True
80b3e17f-9f79-4c36-a2d4-96d14ae82d20,no-damage,no-damage,True
eb96ccc0-491a-4ac1-b14f-407c91596fee,no-damage,no-damage,True
c276ff0f-3bab-4789-93b5-b97eab71abf5,no-damage,destroyed,False
08e926db-6532-4c3a-ab7e-f78b53414cf4,no-damage,no-damage,True
3957bb47-a0c9-4445-92b0-50bbe14c31ef,no-damage,no-damage,True
6dc59257-8904-44bd-8335-3c30a15a8721,no-damage,no-damage,True
4e37e835-fc1c-44ba-85b9-25b54e459fc5,no-damage,no-damage,True
13c08204-507b-46fd-9b52-d288c07ffe41,no-damage,no-damage,True
89b098c9-cb5b-4bc5-9705-b088ec390f46,no-damage,no-damage,True
5f89432d-753f-40e8-81c6-f08bf9e4a8a7,no-damage,no-damage,True
f703465c-62f6-4d9c-8281-309407d80adf,no-damage,no-damage,True
f5ec0ad8-a5c5-480c-9869-8da4497dff28,no-damage,no-damage,True
33083eb7-18ff-4a48-b735-6c2bdd147045,no-damage,no-damage,True
5d0b91b5-520a-4156-b37a-1450d520ca3b,no-damage,no-damage,True
89092dc2-0296-4925-ad77-38a704a42a33,no-damage,no-damage,True
f654ae86-4b66-4c40-8ec2-38a8a7e1cd63,no-damage,no-damage,True
f235326c-9c64-42e6-b45c-3a2491b404fa,no-damage,no-damage,True
9b2c3345-cb29-4ee2-92dd-002045cf535d,no-damage,no-damage,True
0ea05e7a-9e28-4900-823a-cde5f7d94b3a,no-damage,major-damage,False
c008fd29-8f29-4d26-8acd-a60610fb95e4,no-damage,no-damage,True
509c9fc6-f9cb-4349-bf86-4c28ebfec7ed,no-damage,no-damage,True
16d3ff85-28f6-413a-b67d-150b697de855,no-damage,no-damage,True
ba6f6835-4a35-4c16-a8af-9a0fa0ad0b81,no-damage,no-damage,True
151ed82b-d98d-4be5-8e29-944c5c3244f6,no-damage,no-damage,True
beec939c-0657-4fa9-a398-7870e65b0326,no-damage,no-damage,True
ad82d538-b9b8-4b36-bcae-5b34548bfe9c,no-damage,no-damage,True
98b786e7-0299-4fe6-8c17-a1e682ec22a9,no-damage,no-damage,True
3c723cec-3266-4bbc-9231-ad834e12dd7b,no-damage,no-damage,True
af52ae6e-4cb4-410d-bb30-e6a6a8dcaa21,no-damage,no-damage,True
2acf38e5-07a2-41e2-8b59-e8060fc394d9,no-damage,no-damage,True
3d8f844d-0bce-4176-bd8e-54ba8e7549fa,no-damage,no-damage,True
098a7a69-c2d7-4513-a729-d02098622489,no-damage,no-damage,True
e56296f2-ccc8-429f-9938-5b799bf091bf,no-damage,no-damage,True
24eaf452-6d79-4768-961a-d55579a27d43,no-damage,no-damage,True
b6fbfc62-03e7-46b8-833e-a81d0a503840,no-damage,destroyed,False
32df8dcd-0ee8-4dae-8abb-e487a04b3054,no-damage,no-damage,True
9eba2812-be99-4a32-a429-3b7ce56950f6,no-damage,no-damage,True
b1e52109-5aef-43c6-a406-bae6c3d8ec03,no-damage,no-damage,True
8dfb2a87-7fd5-45bc-ade7-c5e3bd52b999,no-damage,no-damage,True
68ca88ff-6a0d-45d5-8d8b-0a78c5ae816e,no-damage,no-damage,True
6189d154-9b07-4411-b800-8bd691f66931,no-damage,no-damage,True
a8338d5a-9fea-478b-8d07-a4124f291e66,no-damage,no-damage,True
fab46218-1e39-4152-9a66-b4cbf007d55c,no-damage,no-damage,True
f84547e5-6fb2-40c4-9e3b-24cd931944dc,no-damage,no-damage,True
2125f1d4-7afd-48f2-b5ed-7bc597cb0dfd,no-damage,no-damage,True
c8a8612c-e825-4cd9-b8f1-20dbd1c87a3a,no-damage,no-damage,True
91e4b83d-e770-4fc5-ab43-92bec9ffd7cb,no-damage,no-damage,True
16bc04fb-2b8c-40ee-8c77-703364774932,no-damage,no-damage,True
0652d4a8-4ec1-4496-b30c-b53417db157f,no-damage,no-damage,True
2be38396-deed-4568-9774-009deb7c381a,no-damage,no-damage,True
fa40bec3-845e-4377-bb70-2c2d03bc76ae,no-damage,no-damage,True
8b68cc72-01a5-4ef0-8b98-bd740a1c3976,no-damage,no-damage,True
62786640-9ca6-4aa9-a0a4-9a9093999741,no-damage,no-damage,True
fbfdc7b2-319f-4565-a144-857c38afc804,no-damage,no-damage,True
3feb2cd0-13c1-4348-a45f-49f8770d5f6d,no-damage,no-damage,True
fbde741e-8fe7-4fdc-9daf-cc672541e6dd,no-damage,no-damage,True
b1781c43-50ce-4fa4-8937-be3da17168b3,no-damage,no-damage,True
485f02e0-71a5-44e6-83e4-ab230cd7f33e,no-damage,no-damage,True
62082d3d-6359-4e04-8c72-2f46b8b8c574,no-damage,destroyed,False
7fe640bd-3950-4e72-a775-1fdcf6ab152a,no-damage,no-damage,True
1d6697f4-83f9-4304-b528-de2c1718eeba,no-damage,no-damage,True
d4553dc5-606c-446d-a179-8c4372020622,no-damage,no-damage,True
03956084-ab7b-4cc4-936f-e5bb339e2737,no-damage,no-damage,True
b918f07f-8eb0-4d88-9be5-e7d6ac2b1e8e,no-damage,no-damage,True
8b96f612-0038-4284-8ed1-467eb5179617,no-damage,no-damage,True
24c46c56-4241-4ef7-befc-1a6e5a579fcd,no-damage,no-damage,True
67d4073b-f9b5-40b6-a183-36ff9e65d2c5,no-damage,no-damage,True
58e08c51-1ee7-4edf-96e8-f62f0f2437b9,no-damage,no-damage,True
e41ff050-9a71-4937-b450-571c3f5ab6da,no-damage,no-damage,True
bcb02e3a-9491-425a-9297-cf7c8cbd601b,no-damage,no-damage,True
b4449723-ee77-49d8-98bb-6f51c52755e7,no-damage,no-damage,True
9ce6ea60-d5d0-49d7-bd4b-4d213b820388,no-damage,no-damage,True
f3613f81-0b45-47b2-977a-eda34dc52947,no-damage,no-damage,True
b63ad117-6626-4974-ba5e-2d6dd1d3079a,no-damage,no-damage,True
fb84e8e3-ce08-4f55-bb6d-846b76c1f6ce,no-damage,no-damage,True
595a3f3f-4b56-4ad5-95a7-de180a2a51b5,no-damage,no-damage,True
ff53af97-ef73-4f43-a0dd-f6f83a677a8b,no-damage,no-damage,True
ab9240f1-a3e6-41ee-a255-d691cc295a11,no-damage,no-damage,True
b442fefd-a76a-4d02-bbfa-287e2333cf18,no-damage,no-damage,True
7786a75f-ae98-48d5-9f79-9f6eb52286bb,no-damage,no-damage,True
fd191d40-62ac-4363-addd-4b6016693842,no-damage,no-damage,True
3ede1e87-91d0-496b-96d8-e4488a2c8be2,no-damage,no-damage,True
7ff02a11-bf72-43d0-af73-adcec79c84f6,no-damage,minor-damage,False
cbcb017f-cd5d-4fde-88c3-c14857af7fa5,no-damage,no-damage,True
406ff599-d118-44f1-8f25-5f8bc7347086,no-damage,no-damage,True
5cdaacab-d220-4095-9c2e-ce6986c71e77,no-damage,no-damage,True
02fe867a-e27f-4677-b06d-e91d78039a80,no-damage,no-damage,True
7c866863-5e04-4c24-ad7e-8e79cd6d557d,no-damage,no-damage,True
70b96bce-b839-4f14-805a-86eb6df1a9da,no-damage,no-damage,True
62b0837f-407d-4232-9b7d-7c4ac5c215bb,no-damage,no-damage,True
9c514879-234b-459c-86af-cb03f93866de,no-damage,no-damage,True
937de1c3-ee60-41e6-88c6-ee05fca2ca11,no-damage,no-damage,True
fd66fee8-990c-446a-961c-cd044c3e0e89,no-damage,no-damage,True
4463fcc9-e195-4c1d-a46a-a09314399bd1,no-damage,no-damage,True
c1a0da8b-7b62-4848-8c41-eb990827d758,no-damage,no-damage,True
244a9bdb-59f8-49a6-a80c-bec3dd1b0082,no-damage,no-damage,True
3d31fcb6-3ebc-4105-90fc-8cb9d87bcfbc,no-damage,no-damage,True
17d6f86f-9599-4ab3-b820-e023c643f715,no-damage,no-damage,True
0ada4b01-23f0-4f73-b042-77829b8a587a,no-damage,no-damage,True
24efb885-c44f-48c8-b720-f56413123b15,no-damage,no-damage,True
3efbf52d-b0ce-4545-932e-01d121273c6a,no-damage,no-damage,True
c9fff664-8bc1-4a9b-857a-cd495e54d290,no-damage,no-damage,True
7537d57e-2654-460b-851d-de3a68df17d2,no-damage,no-damage,True
1aff205f-5e27-4a00-8663-d7d39cc5c108,no-damage,no-damage,True
b1aa1d6f-f7f2-4922-b205-19887de505fe,no-damage,no-damage,True
fb0ba61d-8490-4d14-9b09-c5a291ffcd26,no-damage,no-damage,True
6a402aea-61ef-4123-8938-7a6e646d2ec8,no-damage,no-damage,True
60a42c17-8172-4c83-a389-b0b0977d69e6,no-damage,no-damage,True
0fc3947b-321e-4586-a329-af0e8782241d,no-damage,no-damage,True
66bd2b67-7d76-47e1-8574-3640a2c90659,no-damage,no-damage,True
7a3e428d-24c2-4487-a0bc-4b3e00e08b3b,no-damage,destroyed,False
08bcfe59-7d08-4fb3-a121-b174c1a81cc7,no-damage,no-damage,True
3af4ec08-52c7-472a-8980-768f063e5c8f,no-damage,major-damage,False
8207ef1a-abec-40ed-9dcc-50bd9934e86d,no-damage,no-damage,True
dd1dde8f-4496-408b-a5c5-20d022c2dc4f,no-damage,no-damage,True
1791810e-54fd-4869-90cb-fbbd43dab654,no-damage,destroyed,False
b0984e0a-125e-4015-91ba-9cee28c19277,no-damage,no-damage,True
388b65af-053b-45a2-93bc-ee6d0ad3968f,no-damage,no-damage,True
b70cf16b-36d5-4a50-9090-9c7d85593718,no-damage,no-damage,True
e9e30169-7b85-4350-820e-27432b8662fc,no-damage,no-damage,True
cad4b865-47e9-41f9-9d30-22dcd3efca97,no-damage,no-damage,True
b6d3014d-6cdc-4857-ad59-17ecca4686fb,no-damage,no-damage,True
4b863458-a958-4b1d-9260-b28dd7f5625d,no-damage,major-damage,False
794828b3-b273-46c2-83dd-bd773f792e7a,no-damage,no-damage,True
6d2df903-3713-48d0-aacd-9af0947721ce,no-damage,destroyed,False
17d91c9b-cd02-4484-abaa-cc64ce5f422e,no-damage,destroyed,False
37881304-2ba6-487b-a3ea-263e84eed489,no-damage,no-damage,True
065dc8c9-6d81-4a69-be47-cf0bcd7baded,no-damage,destroyed,False
ebb38178-65d5-4816-84cb-53ce438de447,no-damage,no-damage,True
2d9314c7-8127-473f-95ce-8e9b4e06315a,no-damage,no-damage,True
865fa396-d6fb-4815-9ffb-408ad8ced897,no-damage,no-damage,True
e5badb08-e29f-478f-baf3-dbaa4abda8aa,no-damage,major-damage,False
a808954e-bd7e-4707-8888-1e25fe760e25,no-damage,no-damage,True
c09ec5ef-8f71-4b61-9a51-4386da93ccfc,no-damage,no-damage,True
72b2821d-dbb5-4941-89ef-d30132eac59e,no-damage,no-damage,True
fbad6efa-9ce5-4065-ae9a-e613cf53ea60,no-damage,destroyed,False
8b507f03-cd11-4400-957e-71386bb7f64d,no-damage,no-damage,True
f02cde15-fcb1-420d-b43b-54dd116cdd20,no-damage,no-damage,True
d8a0e1c4-038e-49b1-8236-93c381edcf99,no-damage,no-damage,True
7fdac42e-fe26-4192-bd96-e9cb30efcf5b,no-damage,no-damage,True
c2dd4403-3fc2-4c58-ba16-a1fc48e7c195,no-damage,no-damage,True
205d62b1-7b5e-4a69-9a52-178f97150c40,no-damage,no-damage,True
ceab66a3-50a8-428a-9175-c33a8fe90c52,no-damage,no-damage,True
2b06caad-1f6e-4ea2-a4ec-ecc08adaa2b3,no-damage,no-damage,True
a7777056-de29-4487-ae1d-053aa9aaf492,no-damage,no-damage,True
5be16342-b8c8-43b0-b177-6e2702b0a5b9,no-damage,no-damage,True
04f71ccf-4c5e-4e03-8fa8-06cf9c901909,no-damage,no-damage,True
db8188f9-0257-4401-bc70-c3a95433c3a6,no-damage,no-damage,True
4ac08830-989a-4800-b225-ffca960d7fc3,no-damage,no-damage,True
d46bf292-5fb2-4864-be79-a075f3593135,no-damage,no-damage,True
c06e49fe-ba9c-45a7-b40d-66c55c04bd64,no-damage,no-damage,True
e5b5f427-13a7-4a6c-9cfd-575c6a923463,no-damage,no-damage,True
7ba83346-22e3-4236-b61c-15c8a5e15fd4,no-damage,no-damage,True
898e534c-6ed5-433c-b830-aa9a6b51aa71,no-damage,no-damage,True
dedfb94f-4356-4804-ad24-322e5c6df4cd,no-damage,no-damage,True
cb1855a4-663b-4bb1-ac9d-9878ac932b5b,no-damage,no-damage,True
3bb079a8-d8ba-4932-8aa5-e124fa2b63c3,no-damage,no-damage,True
c69cbdf0-ff60-4a8f-823f-39b76555d5f9,no-damage,no-damage,True
6883d67c-8a37-456d-a67f-f137a7203ca6,no-damage,no-damage,True
033ed3bf-85d1-480f-8649-e6c7dff95c91,no-damage,no-damage,True
e9ba5d1f-6b89-4857-a640-c296866421ad,no-damage,no-damage,True
af16c49d-8f2f-418f-815a-34ee60453b61,no-damage,no-damage,True
af04d432-71a8-46dc-8d6e-30eb4cc2eeb5,destroyed,no-damage,False
6e9daf24-c08b-447d-9ac2-aeab0d63b10b,destroyed,no-damage,False
2e8fe011-4d92-44ee-be82-7cab3d998367,destroyed,no-damage,False
15c76f67-5e08-48b1-be81-da2c45b16778,destroyed,destroyed,True
f52bb80d-d5a6-47f2-bfb7-5a0afbd12f5d,destroyed,destroyed,True
8e513d85-792b-4432-9762-882a786ac9dd,destroyed,no-damage,False
75930078-0a3e-4611-a976-2064c60516a2,destroyed,destroyed,True
619fd49c-8126-44db-af89-0173ce07a0d1,destroyed,destroyed,True
ca455371-b733-4b71-b715-885bed424ff9,destroyed,no-damage,False
0cb4f7b5-161b-4f22-ad3b-8da4ff16a8d2,destroyed,destroyed,True
fdc31fa4-d43b-43c7-a53c-a53a465bf684,destroyed,destroyed,True
34de84df-0d76-4769-b14a-f4ccf8659285,destroyed,no-damage,False
8a333088-410f-4b3f-95ca-c9b33e7c695b,destroyed,destroyed,True
42cc71c1-15c7-4d8e-bcc2-415a04544861,destroyed,no-damage,False
a2845e7d-f788-4d1d-b7a5-15eb05135f5f,destroyed,no-damage,False
39dcace7-9fe1-41c3-9070-a8f70438c5e3,destroyed,no-damage,False
5765efa3-a180-475a-83dd-028fd4d409d0,destroyed,no-damage,False
5b3f5865-83b2-442c-9d6e-266f5acc7dab,destroyed,no-damage,False
4a2de392-66b8-4ff0-a43a-80402a0ad1bf,destroyed,destroyed,True
